xi,m,alpha,vMu,vAlpha,vM
0.00031185336411,0.00136662029178,0.0704309713401,13.8341332499,11.5612993466,0.00136638478319
0.000250785145909,0.000433358527162,0.0770597964729,12.9384464675,15.5629339842,0.000433452212074
0.000572868622839,0.0025941185098,0.053710596716,10.682211177,15.7884400235,0.00259369914841
0.00011069374159,0.0012009772561,0.0415988653476,8.85408244655,8.35609537596,0.00120044383009
0.000315021257848,0.00158955709402,0.0411975256284,9.09455427504,9.046503864,0.0015894400382
2.99550592899e-05,0.00181617618361,0.0326253969833,10.7857104894,13.7189501298,0.00181611759202
0.000235367799178,0.00328000149602,0.0315250454441,10.1115721276,9.66433439497,0.00327924229344
7.25057907403e-06,0.00196923810566,0.0217172937118,8.73801489291,8.57538725133,0.00196852643708
0.000313275260851,0.00132530860833,0.0185312723042,6.79749790393,11.129333196,0.00132484604363
0.00036998023279,0.000957071700301,0.0104115221548,6.20591880195,4.17286723666,0.000956821816512
0.000297891674563,0.00166486313459,0.00663207247999,6.97611525166,4.27555215871,0.00166454299046
0.000100588891655,0.0038395341924,0.0104604139342,10.6519509635,19.7779630993,0.00383873384073
2.3327767849e-05,0.000941598151453,0.0053563235997,9.17531519057,22.0657571715,0.000941963959265
2.79396772385e-08,0.00329627797933,0.00973723971401,13.9668730174,10.6191467466,0.00329565283949
0.000221283873543,0.00118935684764,0.0108998203505,8.27733419999,8.29354808037,0.00118955606407
0.000502311857417,0.00173475856317,0.00833325968415,6.98638554616,2.77098643919,0.00173436948249
4.23428136855e-05,0.00141539044693,0.00809541952913,6.36276168469,8.26865201397,0.00141492374773
0.000205778051168,0.00120002294107,0.00861742299458,8.23546312889,16.5670268445,0.00119969000261
7.90760386735e-05,0.00212264465304,0.00735365063883,7.31284059607,11.1712532279,0.00212218520297
0.00136385392398,0.0048919502104,0.00699866685318,10.4280267216,27.0558127619,0.00489090100317
0.000415042275563,0.00117975678806,0.0111533242452,6.87551631685,14.0101488554,0.00117888199946
0.000368883367628,0.00128321442961,0.015996281465,11.3479657641,22.4899579862,0.00128318963266
0.00021822238341,0.00129325633224,0.0115052447291,6.00855105626,17.0766229928,0.00129325095403
4.90504316986e-06,0.00105703922537,0.00632808393129,4.55472373078,3.31797999493,0.00105671502254
4.50415536761e-05,0.00115509386422,0.00440211382374,4.78800503956,3.02623234247,0.00115478334832
0.000114535680041,0.00301026348184,0.00374527269014,4.37536508893,4.47610538476,0.00300967560404
1.76723115146e-05,0.00101396938846,0.00299475618522,7.92741289339,23.7217156556,0.00101339023422
6.09057024121e-05,0.00114663261053,0.00420255566132,6.4209220768,13.8140462784,0.00114660739463
1.3554468751e-05,0.000735200959485,0.00592010826222,5.92441929807,12.6567905026,0.000735221584419
0.000256079947576,0.00371111924375,0.00494633452035,4.55800959677,3.34413384763,0.00371063955776
0.000190563267097,0.00454526586402,0.00312507238414,4.81514644925,3.57711927663,0.00454401539997
9.80321783572e-05,0.00180922084192,0.00581127624901,7.26436600462,7.87957090023,0.00180848864649
0.000325796892866,0.00109410361941,0.00363927648868,10.0184367038,17.1441471835,0.00109370346496
8.73433891684e-05,0.000683510692688,0.0068439286988,4.81187572354,5.60309757572,0.000683325065003
9.50894318521e-05,0.0015057371642,0.00609485512541,3.79005206702,3.33961555129,0.00150557962272
0.000678267329931,0.00251700620745,0.00399459517212,4.60321683902,4.42972885515,0.00251639936353
7.62075651437e-05,0.000289174112491,0.00685021912795,4.21017741715,16.6430182802,0.000289317654828
1.16974115372e-06,0.000908059082875,0.00348852176103,3.56775407563,0.85870350129,0.000907902739464
2.93063931167e-06,0.000485799742969,0.00233689232846,2.6339494898,2.54998825048,0.000485825811625
6.30731228739e-05,0.002634878181,0.00382468749012,2.25299851527,2.77561478084,0.00263452798288
0.00127218640409,,0.0044568797166,5.8035502329,2.71229069028,
